"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","y"
-0.730334744174102,-0.626453810742332,-0.88614958536232,-1.1346301818428,-0.839854182682165,-0.618827082103042,0.263703400741799,-0.804331599841126,-0.939106626542494,0.523266689961361,0.857634102381796,0.951409892785552,0.235348522634884,-0.538140112388334,-0.199495997047115,0
-1.03615648475338,0.183643324222082,-1.9222548962705,0.764557098985494,-0.7883820773151,-1.10942195506102,-0.829451847251965,-1.05652565415067,1.39366492779638,0.993553734935674,-1.62539514922114,0.457098658464913,0.244825017471591,-0.901155310608107,-0.0179126258481685,0
-1.05583142874723,-0.835628612410047,1.61970074406333,0.57071013812077,-0.930285376037063,-2.17033522782815,-1.46163477432866,-1.0353957840774,1.62581486246563,0.27373703800274,-0.23427831092158,-0.358693456353217,-0.642186888816392,-0.924533237582588,0.236628192792844,1
-1.21829781160662,1.59528080213779,0.519269904664384,-1.35169392873999,-1.20160303110661,-0.031303067810319,1.68399017929831,-1.18556035360959,0.409001064984094,-0.694919270269,-1.03265445039147,-1.04586135851833,-1.93480850364367,-0.899610216142231,-0.127413766428618,1
-0.449667235871288,0.329507771815361,-0.055849931834021,-2.02988546892015,-0.223080386758528,-0.260398475046864,-1.54432428766027,-0.500439511741913,-0.092558557951794,-0.718050166168001,-1.14114121710094,0.307534525210912,1.03869565173409,-0.114852530468181,-0.00359271010569875,0
-0.488343649344962,-0.820468384118015,0.696417610118512,0.59047865366269,-0.460288454359612,0.534430472141605,-0.190887125460486,-0.524988707075351,0.206098709130853,-0.101989507252021,-1.52193690165246,1.99438757203435,-0.283550120316366,-0.513170611165994,0.0521923659222569,0
-0.182016181660611,0.487429052428485,0.0535156788292137,-1.41306996358893,-0.197483964129897,-0.559439365973233,1.01621169819324,-0.302432956535184,-0.0916028925650905,0.212254161068051,-0.754891944551621,-1.83028883299077,-1.40972909454367,-0.212806541299815,0.457971301922998,1
0.570596504223213,0.738324705129217,-1.31028349719307,1.61034155096049,0.329882734013448,1.60837018511734,0.547126202044048,0.471968132369904,-0.460001359359083,1.63168715141395,-0.466761913116555,1.34431105525725,0.723180435038873,0.477465460095945,0.97255471852604,0
-0.175850023745158,0.575781351653492,-2.12306605809801,1.84044254689097,-0.186985883994959,0.556639750082132,0.755154007700156,-0.248383948785693,0.567494277313853,0.254748224529282,0.0590848521877768,-1.48069293640408,2.0310355247503,-0.411741088290039,-1.41295027248857,1
1.1554711942526,-0.305388387156356,-0.208078589007654,1.36829790968081,1.11992156451785,0.185622477417712,-0.419804196586658,1.25931802946436,-1.46018697071985,-2.07303072814158,1.41329823864582,-0.717222090377396,0.730490294097479,1.15404343661007,0.682113649326734,1
0.390039616631085,1.51178116845085,-0.312786579520356,-1.25557313458956,0.226826762024724,-1.03940830591958,1.81078206202833,0.350920964074789,-0.750573164161882,-1.36344543896829,0.693857111933662,-0.80048855543574,0.879153379322765,0.366955815273935,0.657264068434513,1
0.865579102834648,0.389843236411431,-1.05823570968124,-1.38434708819005,0.687320978222264,-0.363382042037001,-0.110802355847828,0.863318545823537,-0.287135517890057,-0.810396088176,1.02706867634206,0.50665933180226,0.554556416313858,0.804004621063405,-0.838449042560566,0
-0.484137513520164,-0.621240580541804,0.417223595566457,-0.0195796792576955,-0.64636403929743,-1.37689058298087,0.360255449915776,-0.478911309028502,0.831634079640363,0.830864357613608,-0.913285140428626,0.762776224745738,-0.284581054109898,-0.569704536534414,-2.84209103518371,1
-1.13423898743138,-2.2146998871775,-0.315451534215849,0.162585654762545,-0.980511425741237,-0.535472738709146,-0.106309479570846,-1.1884792183016,-0.526986739821502,-0.324482931029146,-1.89569334080671,-2.23170875506958,-0.674658023832395,-1.01487683740276,-1.16141065395034,1
-0.295968058123352,1.12493091814311,0.82554913408199,-0.134708351469953,-0.463207933694968,0.274834709674082,-0.69271070829379,-0.268566373421907,-1.83264390293434,0.148945695629107,-0.26223130224087,-0.0562743538357202,-0.715488860498557,-0.301899216753513,1.46721919365727,0
-0.0708836330387369,-0.0449336090152309,1.29127203757818,-0.0847986379498059,0.0447350415885886,1.31569555144305,1.05654836603028,-0.0802210555708808,1.04643156067966,-0.611153682850207,0.554654624249306,0.990044909143611,-0.270527930115042,-0.224093055662094,-0.469619619568047,1
-0.118976836901869,-0.0161902630989461,-0.625104977916382,-0.572961857183522,-0.148498490904128,-0.170495811093392,0.763626970500598,-0.123235685516151,-0.519688393861404,1.69249313939489,-0.474006039498348,0.208638694117695,0.312964638983727,-0.188869888290053,0.614247765080396,1
-0.0922112794641903,0.943836210685299,-0.87514675454924,1.66760643628207,-0.0498564742557715,1.44695364696722,-2.23051432165733,-0.0994398057065816,1.05350590880319,0.231866938133562,-0.0916550100703226,0.506034343525748,1.66980678972289,0.00632781673605888,-0.779957569435093,1
-0.839446387881234,0.821221195098089,0.14335694280806,-0.57670173483092,-0.733961364887926,1.64721350504056,0.392795258862341,-0.834753978726521,1.3615272563673,-0.950986667179791,-0.985609412820819,0.121883622006187,0.89225927308494,-0.876990899631596,-1.74898127301175,0
1.71174545226942,0.593901321217509,1.42518963325776,0.301856343087538,1.81720156749357,1.0134914277516,-0.763776843669467,1.85777954307455,0.055902127897642,-0.967316602956457,-1.27842071930157,-0.705995690441977,-1.01548890066825,1.5250164691243,-0.228017754591305,1
-0.560727863490874,0.918977371608218,-1.7347494260304,-0.389822327794674,-0.482201322196936,0.0531912376296632,-0.160173690861392,-0.498397019562876,0.116573512948872,-1.22449874807999,0.608528023969399,0.475891353843644,0.349616975947141,-0.348127450624872,0.533245723565441,0
-1.13547281115111,0.782136300731067,-0.837404647022428,-0.805946268792022,-1.15815615701937,0.993177208271887,1.38570159943181,-1.2700546080224,1.46795185075542,-0.284404697358795,-1.03063949062209,0.601477734493092,0.789382859208133,-1.02845901529424,0.67819618678306,1
-0.907600146913309,0.0745649833651906,-0.715752615389938,-0.650873892773728,-0.958296462533069,-1.65779075074551,0.0984408543730287,-0.936943712445999,0.377741731949053,0.74354886961762,-0.262970865842816,0.769949250879504,0.598191244929847,-0.897671657604396,1.65122806816979,0
0.540409213336473,-1.98935169586337,0.374820958042662,-1.82620269735605,0.47089244762588,0.141984700266777,0.633756275304935,0.533439242475914,-0.130765991439146,-0.307512984572743,1.31020398066072,0.0461948678681355,2.60894528683116,0.38418196624501,1.25222613558409,1
-1.58380155443429,0.61982574789471,2.38332796196972,-0.0998313939175012,-1.42171266090542,-0.673173878521522,-0.549741859038556,-1.61676310542215,0.653197381100272,-0.555761035313636,-0.419293448880641,0.985415822785622,-0.785688088956394,-1.35349294915122,-0.209864099502363,1
-0.383946579226999,-0.0561287395290008,-0.46391296156182,0.129403465792139,-0.239468843313799,-1.44189555080687,0.630221206947342,-0.317056639420384,1.28436952183957,-0.799314681236048,0.424196683161426,0.764242784630208,0.370596727829761,-0.350461166383473,0.148534734106633,0
-0.306473685422384,-0.155795506705329,-0.426500402118622,0.415468902905128,-0.452090071076215,0.832124291210071,-0.476780817075594,-0.419763675349224,0.963152880318901,0.205008665687718,-0.0415938108847926,0.658453896560748,0.079351562555156,-0.236211292058179,1.15747968446724,0
-0.201045427975003,-1.47075238389927,-1.7030952143982,1.3115125574602,-0.10167903297849,0.256604961839733,0.254120685003172,-0.180855824382444,-1.84526392275624,1.7241238813725,-0.730547028932813,0.283733068587204,-1.12032435134401,-0.0601657721417679,0.987120560074299,1
0.779580362820882,-0.47815005510862,-1.04149735602985,-1.65570825100467,0.832629780455621,-0.686570117588295,0.579352661923954,0.801811211716828,-0.821222208755761,-0.647528777922193,-0.335939255110725,0.644248410015882,-0.250015848818797,0.649635006758129,-2.09724925310176,1
-0.708844761699474,0.417941560199702,0.768734962012234,-0.555518890306087,-0.564081398438224,-0.0153566103314507,-0.598828550361378,-0.753917904486187,-0.407052619818227,1.23595752522155,0.91976468797892,1.25251005612352,0.551835998458229,-0.519865978082516,0.816057306246423,0
0.152661659189956,1.35867955152904,-0.74532037743636,-1.63979745668635,0.0476360039875072,-0.855341645871241,-0.472780486500831,0.177774698937219,-1.56117076101712,1.03410038608369,0.0048418371900083,-0.0233660437829251,-0.240805180288175,0.0716010801898503,-1.22223730974814,1
0.245423795183075,-0.102787727342996,-0.486471495507802,0.288930606422243,0.243881768502558,-1.87218164440667,-0.26709938119586,0.208342849029637,-0.531667226936259,0.416013289214825,0.164808394904276,-2.01327223426809,-1.24004737470968,0.0866683169027626,-2.07750888985971,0
0.741476088061296,0.387671611559369,-0.353039444838667,2.29175453252274,0.68620683030228,0.741059033460329,-0.0910015639654721,0.803137224950544,2.412307941369,0.0179038261244532,-1.46704333319212,-0.448587640783249,0.578327713304258,0.541510564032648,-0.258204281167573,0
-1.50707161748279,-0.0538050405829051,-0.0623005243988452,0.872090099529049,-1.55350637643301,-0.346149730900087,0.513792397163071,-1.59508148652941,-0.0949085861403095,0.111428521321809,-0.220504855644221,0.147379957172259,-0.390355103686955,-1.32522116043198,-2.02793767774866,1
1.53054374548137,-1.37705955682861,1.61961510955958,-0.370114642377036,1.42983361713548,-1.39313275247231,-0.219308575817883,1.5995836568912,0.303322432069852,-0.283404917286178,3.49538314108644,-1.42863246029192,-0.0630619396871961,1.3850049144366,-1.73530528759052,1
0.462781829674737,-0.41499456329968,1.24621140625639,1.29852927826183,0.368588056635061,-0.781370237564241,-0.230545069950989,0.499270633184912,0.907514048091193,1.59223987473629,-0.296338391033188,0.622617639191215,-0.152325415855403,0.414730099559896,-0.730179355286798,0
0.336854410335847,-0.394289953710349,2.00858995573927,-0.15519373562607,0.352293135468819,0.616985171337719,-0.163050216828543,0.367614095478572,-0.267443235683223,0.0220351211339011,0.89967157478488,0.629960691716046,0.22310972040575,0.381189244337815,0.842639032385791,1
-0.430254122564012,-0.0593133967111857,-1.85441951282407,0.318035556532309,-0.346748326462442,-0.27560768656225,-1.81816790049371,-0.410530161800342,1.33177863144933,-0.652565646172452,1.28809204888157,-1.61841300824693,0.882838850290749,-0.511096352990896,-1.19310767759257,0
0.993879547648616,1.10002537198388,-0.462714382489477,-0.0709682295197474,0.866146932393355,1.60031563243592,0.855187453368001,0.927350419149043,-0.193335089737074,0.64407934079044,-1.45840188600537,0.532151011379159,-0.13757509915239,0.749944887925667,-0.791146904591202,1
0.772053639604698,0.763175748457544,1.04310383332729,0.183467326903339,0.901614951155073,-0.149851471425947,-0.780880604750169,0.864516079072593,0.741123062631865,1.25883840670668,-0.717695826988313,1.14546713563367,-2.10890372521754,0.774760610322068,-1.2815006149461,1
0.739239991053626,-0.164523596253587,-0.303837521371803,0.779089289817375,0.802180983971024,1.51114276870992,-0.742919175629776,0.722152286296597,1.57845360692066,0.46351968541485,-0.0570519267988486,0.423689213899683,1.87508621721341,0.445075647252328,1.22346884961233,1
0.143351599241672,-0.253361680136508,0.318080700037989,-1.25669644706702,0.26673725237913,0.415172414552343,-0.122379951265925,0.271265553408576,-0.904733903469212,-0.544940509162477,-0.398503879060629,-0.287837879706569,-0.162379495576786,0.466355807140679,0.0411930454686104,1
